Region,fuel,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
Canada      ,biomass,0.000187954,0.000180192,0.000178378,0.000167604,0.000164235,0.000158919,0.000155926,0.000149019,0.000146069,0.000154524,0.000154382,0.0001575,0.000165796,0.000181148,0.000205097,0.000209976,0.000210048,0.000231188,0.000208781,0.000188455,0.000182951,0.000161752,0.000139442,0.000137549,0.000135656,0.000133763,0.00013187,0.000129977,0.000122233,0.000114489,0.000106745,9.90E-05,9.13E-05,9.09E-05,9.05E-05,9.01E-05,8.96E-05,8.92E-05,8.81E-05,8.69E-05,8.58E-05,8.46E-05,8.35E-05,8.30E-05,8.26E-05,8.22E-05,8.18E-05,8.13E-05,8.13E-05,8.12E-05,8.11E-05,8.11E-05,8.10E-05,8.09E-05,8.07E-05,8.06E-05,8.04E-05,8.02E-05,8.02E-05,8.01E-05,8.01E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05,8.00E-05
Canada      ,brown_coal,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,7.50E-05,6.92E-05,6.57E-05,6.40E-05,6.31E-05,6.27E-05,6.25E-05,6.24E-05,6.22E-05,6.21E-05,6.19E-05,5.36E-05,4.54E-05,3.71E-05,2.88E-05,2.05E-05,2.00E-05,1.95E-05,1.90E-05,1.85E-05,1.80E-05,1.65E-05,1.50E-05,1.35E-05,1.20E-05,1.06E-05,9.38E-06,8.20E-06,7.02E-06,5.84E-06,4.66E-06,4.52E-06,4.37E-06,4.22E-06,4.08E-06,3.93E-06,3.74E-06,3.54E-06,3.35E-06,3.15E-06,2.96E-06,2.87E-06,2.79E-06,2.70E-06,2.62E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06,2.53E-06
Canada      ,coal_coke,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.77E-06,4.87E-06,4.97E-06,5.07E-06,5.17E-06,5.27E-06,5.08E-06,4.89E-06,4.70E-06,4.50E-06,4.31E-06,4.27E-06,4.24E-06,4.20E-06,4.16E-06,4.12E-06,4.16E-06,4.21E-06,4.25E-06,4.30E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06,4.35E-06
Canada      ,diesel_oil,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002465209,0.002464413,0.002468193,0.002466077,0.001247475,0.001781748,0.00181828,0.000810282,0.000806449,0.000802615,0.000798782,0.000794949,0.000791115,0.000926818,0.00106252,0.001198223,0.001333926,0.001469628,0.00149566,0.001521691,0.001547722,0.001573754,0.001599785,0.001599042,0.001598299,0.001597555,0.001596812,0.001596069,0.001605083,0.001614098,0.001623112,0.001632127,0.001641141,0.001627856,0.00161457,0.001601285,0.001588,0.001574714,0.001569448,0.001564182,0.001558916,0.00155365,0.001548385,0.00154584,0.001543295,0.001540751,0.001538206,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662,0.001535662
Canada      ,hard_coal,0.000181818,0.000209677,0.000274024,0.000252087,0.000332118,0.000332886,0.000239058,0.000228209,0.00022375,0.000232532,0.000223341,0.000231775,0.00026617,0.000275942,0.000263595,0.00026021,0.000242233,0.000274704,0.000236927,0.000240294,0.000259642,0.000291211,0.000217785,0.000205471,0.000193157,0.000180844,0.00016853,0.000156216,0.000136771,0.000117326,9.79E-05,7.84E-05,5.90E-05,5.21E-05,4.51E-05,3.82E-05,3.13E-05,2.44E-05,2.68E-05,2.93E-05,3.18E-05,3.43E-05,3.68E-05,3.50E-05,3.33E-05,3.15E-05,2.98E-05,2.80E-05,2.65E-05,2.49E-05,2.34E-05,2.19E-05,2.04E-05,1.94E-05,1.84E-05,1.74E-05,1.64E-05,1.54E-05,1.46E-05,1.38E-05,1.31E-05,1.23E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05
Canada      ,heavy_oil,9.68E-05,9.68E-05,9.68E-05,9.68E-05,9.68E-05,9.68E-05,9.68E-05,9.68E-05,9.68E-05,8.87E-05,8.91E-05,0.000113208,0.000199038,0.000119532,0.000199169,0.000327654,0.00016136,0.000148055,0.000161049,0.000270288,0.00011421,0.000100117,9.70E-05,9.66E-05,9.63E-05,9.59E-05,9.56E-05,9.52E-05,9.56E-05,9.59E-05,9.62E-05,9.66E-05,9.69E-05,9.66E-05,9.63E-05,9.60E-05,9.57E-05,9.54E-05,9.50E-05,9.46E-05,9.42E-05,9.37E-05,9.33E-05,9.35E-05,9.38E-05,9.40E-05,9.43E-05,9.45E-05,9.43E-05,9.42E-05,9.40E-05,9.39E-05,9.37E-05,9.36E-05,9.35E-05,9.34E-05,9.33E-05,9.32E-05,9.35E-05,9.38E-05,9.41E-05,9.44E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05,9.47E-05
Canada      ,light_oil,0.000451128,0.000451128,0.000451128,0.000451128,0.000446735,0.000431373,0.00044226,0.000440678,0.000429293,0.000426471,0.000436817,0.00042838,0.000430464,0.000435435,0.000434476,0.000435587,0.000435441,0.000435044,0.000434694,0.000434876,0.000433506,0.000434574,0.000430708,0.000430011,0.000429313,0.000428616,0.000427918,0.000427221,0.000401678,0.000376134,0.000350591,0.000325048,0.000299505,0.00027159,0.000243676,0.000215761,0.000187847,0.000159932,0.00015616,0.000152387,0.000148615,0.000144842,0.000141069,0.000142261,0.000143453,0.000144645,0.000145837,0.000147029,0.000142215,0.000137401,0.000132586,0.000127772,0.000122958,0.000114297,0.000105636,9.70E-05,8.83E-05,7.97E-05,7.12E-05,6.28E-05,5.43E-05,4.59E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05,3.75E-05
Central Amer,biomass,0.00075307,0.000742249,0.000729567,0.000730636,0.000713497,0.000688361,0.000667351,0.000646865,0.000628626,0.000611362,0.00059022,0.000563852,0.000549885,0.000563569,0.000553168,0.00053626,0.00053368,0.000534761,0.000538278,0.000537322,0.000543554,0.000552578,0.000555571,0.000555121,0.00055467,0.00055422,0.00055377,0.00055332,0.000545996,0.000538673,0.00053135,0.000524027,0.000516704,0.000516035,0.000515366,0.000514697,0.000514028,0.000513358,0.000519775,0.000526191,0.000532608,0.000539024,0.000545441,0.000545471,0.000545501,0.000545531,0.000545561,0.000545592,0.000541705,0.000537819,0.000533933,0.000530046,0.00052616,0.000530555,0.000534949,0.000539343,0.000543738,0.000548132,0.000551492,0.000554851,0.000558211,0.00056157,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929,0.000564929
Central Amer,coal_coke,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.75E-06,5.51E-06,5.26E-06,5.02E-06,4.78E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06,4.54E-06
Central Amer,diesel_oil,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984034,0.001984479,0.002065436,0.002103787,0.001984477,0.001081412,0.001278175,0.00150043,0.001527488,0.001554547,0.001581605,0.001608664,0.001635722,0.001675928,0.001716133,0.001756339,0.001796545,0.001836751,0.001765449,0.001694148,0.001622846,0.001551545,0.001480243,0.001621291,0.001762338,0.001903386,0.002044433,0.002185481,0.002194948,0.002204415,0.002213882,0.002223349,0.002232816,0.002214036,0.002195256,0.002176476,0.002157696,0.002138916,0.002139304,0.002139692,0.002140081,0.002140469,0.002140857,0.002116696,0.002092535,0.002068374,0.002044214,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053,0.002020053
Central Amer,hard_coal,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000181721,0.000180371,0.000183177,0.000210045,0.000284596,0.000240833,0.0002167,0.000233356,0.000238006,0.000467233,0.000959674,0.000206664,0.000177131,0.0001217,0.00010216,8.26E-05,6.31E-05,4.35E-05,2.40E-05,3.48E-05,4.57E-05,5.65E-05,6.73E-05,7.81E-05,7.96E-05,8.10E-05,8.24E-05,8.38E-05,8.52E-05,7.83E-05,7.13E-05,6.44E-05,5.75E-05,5.06E-05,4.84E-05,4.63E-05,4.42E-05,4.21E-05,4.00E-05,3.90E-05,3.80E-05,3.70E-05,3.61E-05,3.51E-05,3.33E-05,3.16E-05,2.98E-05,2.81E-05,2.63E-05,2.67E-05,2.71E-05,2.75E-05,2.79E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05,2.84E-05
Central Amer,heavy_oil,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112917,0.000112687,0.000112567,0.000108943,0.000106333,9.80E-05,0.000100712,0.000105109,0.000119792,0.00010668,0.000107414,0.000107012,0.000107672,0.000108332,0.000108993,0.000109653,0.000110313,0.00010796,0.000105608,0.000103255,0.000100903,9.86E-05,9.81E-05,9.76E-05,9.71E-05,9.66E-05,9.61E-05,9.50E-05,9.39E-05,9.29E-05,9.18E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.08E-05,9.09E-05,9.10E-05,9.10E-05,9.11E-05,9.09E-05,9.07E-05,9.05E-05,9.03E-05,9.01E-05,9.02E-05,9.03E-05,9.04E-05,9.05E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05,9.06E-05
Central Amer,light_oil,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000430769,0.000436282,0.000436773,0.000436815,0.000438028,0.000437441,0.000436625,0.000436948,0.000437323,0.00042901,0.000429606,0.000424306,0.000424386,0.000424466,0.000424546,0.000424626,0.000424706,0.000406696,0.000388687,0.000370677,0.000352668,0.000334658,0.000333994,0.000333329,0.000332664,0.000331999,0.000331334,0.000320492,0.00030965,0.000298808,0.000287966,0.000277124,0.000272835,0.000268546,0.000264258,0.000259969,0.000255681,0.000245948,0.000236215,0.000226481,0.000216748,0.000207015,0.000202829,0.000198643,0.000194456,0.00019027,0.000186084,0.000173174,0.000160264,0.000147354,0.000134444,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533,0.000121533
East Asia,biomass,0.001028516,0.001028916,0.001029331,0.001029644,0.001029977,0.001030032,0.001029925,0.001029196,0.001028549,0.001026854,0.001023798,0.00102262,0.001014388,0.001011553,0.001014978,0.00100659,0.000995736,0.000994515,0.000999321,0.001029516,0.001030075,0.001017003,0.001014947,0.001015269,0.00101559,0.001015912,0.001016234,0.001016555,0.000995276,0.000973998,0.000952719,0.00093144,0.000910161,0.000917086,0.000924012,0.000930937,0.000937863,0.000944788,0.000957332,0.000969876,0.00098242,0.000994963,0.001007507,0.001007911,0.001008314,0.001008717,0.00100912,0.001009524,0.001010748,0.001011973,0.001013198,0.001014422,0.001015647,0.001009345,0.001003044,0.000996742,0.00099044,0.000984138,0.000982235,0.000980332,0.000978429,0.000976526,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623,0.000974623
East Asia,brown_coal,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.81E-05,8.63E-05,8.54E-05,8.50E-05,8.46E-05,8.42E-05,8.38E-05,8.34E-05,8.27E-05,8.21E-05,8.14E-05,8.08E-05,8.01E-05,7.93E-05,7.85E-05,7.76E-05,7.68E-05,7.60E-05,7.37E-05,7.14E-05,6.90E-05,6.67E-05,6.44E-05,6.21E-05,5.98E-05,5.75E-05,5.51E-05,5.28E-05,5.14E-05,4.99E-05,4.85E-05,4.70E-05,4.55E-05,4.29E-05,4.03E-05,3.77E-05,3.51E-05,3.25E-05,3.28E-05,3.30E-05,3.33E-05,3.35E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05,3.38E-05
East Asia,coal_coke,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06,5.62E-06
East Asia,diesel_oil,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002834646,0.002831633,0.002827004,0.001263736,0.001752519,0.001940954,0.001944691,0.001948429,0.001952167,0.001955905,0.001959642,0.002032242,0.002104842,0.002177442,0.002250043,0.002322643,0.002341861,0.002361079,0.002380297,0.002399515,0.002418733,0.002393756,0.002368779,0.002343803,0.002318826,0.00229385,0.002290456,0.002287061,0.002283667,0.002280273,0.002276878,0.002273369,0.00226986,0.00226635,0.002262841,0.002259332,0.002237956,0.00221658,0.002195204,0.002173828,0.002152453,0.002142222,0.002131991,0.00212176,0.002111529,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298,0.002101298
East Asia,hard_coal,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000785714,0.000795537,0.0007911,0.00084391,0.000794013,0.000786266,0.000788328,0.000788322,0.000786764,0.000703446,0.000652341,0.000555625,0.00052431,0.000504473,0.000484636,0.000464799,0.000444962,0.000425125,0.00041922,0.000413316,0.000407412,0.000401507,0.000395603,0.000390135,0.000384667,0.000379199,0.000373731,0.000368264,0.00036878,0.000369296,0.000369812,0.000370328,0.000370844,0.000366613,0.000362383,0.000358153,0.000353923,0.000349692,0.000345161,0.00034063,0.000336099,0.000331567,0.000327036,0.000321946,0.000316857,0.000311767,0.000306677,0.000301588,0.000295858,0.000290128,0.000284398,0.000278669,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939,0.000272939
East Asia,heavy_oil,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,0.00010989,8.91E-05,0.000125777,1.00E-04,0.000187374,0.000201899,0.000101675,0.000100233,9.88E-05,9.74E-05,9.59E-05,9.45E-05,9.43E-05,9.41E-05,9.40E-05,9.38E-05,9.36E-05,9.31E-05,9.26E-05,9.21E-05,9.16E-05,9.11E-05,9.10E-05,9.10E-05,9.09E-05,9.08E-05,9.08E-05,9.09E-05,9.10E-05,9.12E-05,9.13E-05,9.14E-05,9.17E-05,9.19E-05,9.21E-05,9.23E-05,9.25E-05,9.24E-05,9.23E-05,9.22E-05,9.21E-05,9.20E-05,9.23E-05,9.25E-05,9.28E-05,9.31E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05,9.34E-05
East Asia,light_oil,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.00046729,0.000445545,0.000438771,0.000441767,0.000435754,0.000432897,0.0004311,0.000429565,0.00042803,0.000426494,0.000424959,0.000423423,0.000414614,0.000405805,0.000396995,0.000388186,0.000379376,0.000381884,0.000384391,0.000386898,0.000389406,0.000391913,0.00037423,0.000356548,0.000338865,0.000321182,0.000303499,0.000289452,0.000275404,0.000261357,0.00024731,0.000233262,0.000219471,0.00020568,0.000191889,0.000178098,0.000164307,0.000158372,0.000152437,0.000146502,0.000140567,0.000134632,0.000133153,0.000131673,0.000130194,0.000128714,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235,0.000127235
Eastern Afri,biomass,0.001094973,0.0010926,0.001089066,0.001084321,0.00108039,0.001071546,0.001062888,0.001053156,0.001043845,0.001037518,0.001035444,0.001026889,0.001023691,0.001019773,0.001010385,0.001001912,0.000994051,0.000985983,0.000990454,0.001000074,0.001027659,0.00102903,0.001025068,0.0010274,0.001029733,0.001032066,0.001034399,0.001036732,0.000992994,0.000949256,0.000905518,0.000861781,0.000818043,0.000822464,0.000826886,0.000831307,0.000835729,0.00084015,0.000874543,0.000908936,0.000943328,0.000977721,0.001012114,0.001013057,0.001014001,0.001014944,0.001015888,0.001016831,0.001017589,0.001018347,0.001019106,0.001019864,0.001020622,0.001018933,0.001017245,0.001015556,0.001013867,0.001012178,0.001009155,0.001006132,0.001003108,0.001000085,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062,0.000997062
Eastern Afri,diesel_oil,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002447154,0.002374292,0.00242998,0.002379357,0.002328733,0.00227811,0.002227486,0.002176863,0.002229606,0.00228235,0.002335093,0.002387836,0.00244058,0.002463543,0.002486506,0.002509469,0.002532432,0.002555395,0.002631523,0.002707651,0.002783779,0.002859906,0.002936034,0.003074238,0.003212441,0.003350645,0.003488849,0.003627052,0.00359626,0.003565468,0.003534676,0.003503884,0.003473092,0.003333794,0.003194496,0.003055197,0.002915899,0.002776601,0.002741316,0.00270603,0.002670745,0.00263546,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175,0.002600175
Eastern Afri,hard_coal,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.000991903,0.001,0.000992366,0.000977597,0.000988701,0.000986842,0.0009375,0.000958904,0.000603099,0.000247294,0.000994236,0.000995851,0.000996304,0.000996757,0.00099721,0.000997664,0.000998117,0.000996024,0.000993932,0.000991839,0.000989747,0.000987654,0.000835668,0.000683682,0.000531695,0.000379709,0.000227723,0.000207178,0.000186634,0.000166089,0.000145545,0.000125,0.000124444,0.000123889,0.000123333,0.000122778,0.000122222,0.000121619,0.000121015,0.000120412,0.000119809,0.000119205,0.000116198,0.00011319,0.000110182,0.000107174,0.000104167,9.85E-05,9.28E-05,8.71E-05,8.14E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05,7.58E-05
Eastern Afri,heavy_oil,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000454545,0.000431655,0.000138655,0.000132306,0.000127825,0.000130886,0.000132789,0.000134692,0.000136595,0.000138498,0.000140401,0.000135049,0.000129698,0.000124346,0.000118995,0.000113644,0.000113452,0.000113261,0.00011307,0.000112879,0.000112687,0.000109059,0.000105431,0.000101803,9.82E-05,9.45E-05,9.35E-05,9.25E-05,9.15E-05,9.05E-05,8.95E-05,8.95E-05,8.94E-05,8.94E-05,8.93E-05,8.93E-05,8.97E-05,9.02E-05,9.06E-05,9.10E-05,9.15E-05,9.09E-05,9.03E-05,8.96E-05,8.90E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05,8.84E-05
Eastern Afri,light_oil,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.000434783,0.00043128,0.000435547,0.000424227,0.000412907,0.000401587,0.000390267,0.000378947,0.00037581,0.000372672,0.000369534,0.000366396,0.000363259,0.000353678,0.000344097,0.000334517,0.000324936,0.000315356,0.000311645,0.000307935,0.000304225,0.000300514,0.000296804,0.000298293,0.000299782,0.000301272,0.000302761,0.000304251,0.000302426,0.000300601,0.000298776,0.000296951,0.000295126,0.000286879,0.000278632,0.000270384,0.000262137,0.000253889,0.000223201,0.000192513,0.000161826,0.000131138,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045,0.00010045
Eastern Euro,biomass,0.000226672,0.000224273,0.00022153,0.00021869,0.000217118,0.000213083,0.000211241,0.000210712,0.000211257,0.000211957,0.000212096,0.000208302,0.000202385,0.000199851,0.000225895,0.00027183,0.000337094,0.000388114,0.000400618,0.000420599,0.000398742,0.000390259,0.000385692,0.000387085,0.000388479,0.000389873,0.000391267,0.00039266,0.000395117,0.000397574,0.00040003,0.000402487,0.000404944,0.000405238,0.000405533,0.000405828,0.000406123,0.000406418,0.000403515,0.000400612,0.000397709,0.000394807,0.000391904,0.000391596,0.000391288,0.000390979,0.000390671,0.000390363,0.000388514,0.000386665,0.000384816,0.000382967,0.000381118,0.000351281,0.000321445,0.000291608,0.000261771,0.000231934,0.000230658,0.000229381,0.000228105,0.000226828,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552,0.000225552
