iso,fuel,sector,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
ago,biomass,1A4b_Residential,0.004775945,0.004775844,0.004776068,0.004775862,0.004776015,0.004776058,0.004776156,0.004775978,0.004775951,0.004776003,0.004776132,0.004776077,0.004775995,0.004776043,0.004776008,0.004775948,0.004766264,0.004761107,0.004758331,0.004757001,0.004752149,0.004746763,0.004740195,0.004733732,0.00472727,0.004720808,0.004714346,0.004707883,0.004695311,0.004682739,0.004670167,0.004657595,0.004645023,0.004631766,0.004618509,0.004605252,0.004591995,0.004578738,0.004562851,0.004546963,0.004531075,0.004515188,0.0044993,0.004481983,0.004464667,0.00444735,0.004430034,0.004412717,0.004390275,0.004367832,0.004345389,0.004322947,0.004300504,0.004286383,0.004272262,0.004258141,0.00424402,0.004229899,0.004280044,0.004330188,0.004380332,0.004430476,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062,0.00448062
alb,biomass,1A4b_Residential,0.005378134,0.00537861,0.005379055,0.005378521,0.005378699,0.005378872,0.005378113,0.00537932,0.005378117,0.00537915,0.005378491,0.005378779,0.00537931,0.005379281,0.005378725,0.005378818,0.005378544,0.005378294,0.005378642,0.005378863,0.005378548,0.005378876,0.005378651,0.005378704,0.005378758,0.005378811,0.005378865,0.005378918,0.005378867,0.005378817,0.005378766,0.005378715,0.005378665,0.005378686,0.005378707,0.005378728,0.005378748,0.005378769,0.005378774,0.005378778,0.005378782,0.005378787,0.005378791,0.005378803,0.005378815,0.005378827,0.005378839,0.005378851,0.005378823,0.005378796,0.005378769,0.005378742,0.005378714,0.00537868,0.005378646,0.005378612,0.005378577,0.005378543,0.005378616,0.00537869,0.005378763,0.005378837,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891,0.00537891
arg,biomass,1A4b_Residential,0.004775032,0.004704512,0.004659148,0.004590025,0.004548416,0.004503909,0.004577493,0.004604543,0.004608593,0.00460965,0.004616201,0.004628913,0.00461827,0.004559756,0.004528331,0.004524477,0.004515158,0.00449087,0.004458821,0.004410142,0.004366386,0.004264032,0.004051323,0.003974294,0.003897266,0.003820237,0.003743208,0.003666179,0.003546243,0.003426307,0.003306371,0.003186434,0.003066498,0.003052295,0.003038093,0.00302389,0.003009687,0.002995485,0.002862606,0.002729727,0.002596848,0.002463969,0.00233109,0.002457912,0.002584735,0.002711558,0.002838381,0.002965204,0.002754742,0.002544279,0.002333817,0.002123354,0.001912892,0.001910246,0.0019076,0.001904954,0.001902308,0.001899662,0.001908106,0.00191655,0.001924994,0.001933439,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883,0.001941883
arm,biomass,1A4b_Residential,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378961,0.005378943,0.005378924,0.005378905,0.005378886,0.005378868,0.005378822,0.005378776,0.00537873,0.005378685,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639,0.005378639
aus,biomass,1A4b_Residential,0.003798403,0.003799,0.003798646,0.00379898,0.003798903,0.003798725,0.003798792,0.003799024,0.003798891,0.003798869,0.003798814,0.003798941,0.0037989,0.003798845,0.003798925,0.003798899,0.003798816,0.003798931,0.003798978,0.003798843,0.003798942,0.003798916,0.003798883,0.003798897,0.003798911,0.003798926,0.00379894,0.003798955,0.003798959,0.003798963,0.003798968,0.003798972,0.003798976,0.003798978,0.00379898,0.003798981,0.003798983,0.003798984,0.003798974,0.003798963,0.003798952,0.003798942,0.003798931,0.003798913,0.003798894,0.003798875,0.003798856,0.003798838,0.003798864,0.003798891,0.003798918,0.003798945,0.003798972,0.003798951,0.003798929,0.003798907,0.003798886,0.003798864,0.003798878,0.003798891,0.003798905,0.003798918,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931,0.003798931
aut,biomass,1A4b_Residential,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002384968,0.002385052,0.002385143,0.002385062,0.002385147,0.002385061,0.002384716,0.002384718,0.002384991,0.002385001,0.002385011,0.002385021,0.002385031,0.002385041,0.002385079,0.002385117,0.002385155,0.002385193,0.002385231,0.002385195,0.00238516,0.002385125,0.00238509,0.002385054,0.002385006,0.002384957,0.002384909,0.00238486,0.002384811,0.002384864,0.002384917,0.00238497,0.002385023,0.002385076,0.002385037,0.002384997,0.002384957,0.002384917,0.002384878,0.002384877,0.002384876,0.002384874,0.002384873,0.002384872,0.002384856,0.00238484,0.002384824,0.002384807,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791,0.002384791
aze,biomass,1A4b_Residential,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.005378824,0.0053788,0.005378775,0.00537875,0.005378726,0.005378701,0.005378715,0.005378728,0.005378742,0.005378756,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769,0.005378769
bdi,biomass,1A4b_Residential,0.004777358,0.004774306,0.004775641,0.004776786,0.004775623,0.004775194,0.004776699,0.004776765,0.004776344,0.004776876,0.004775432,0.00477677,0.004776632,0.00477561,0.004775385,0.004691445,0.004608418,0.004535424,0.004468783,0.004413127,0.004345582,0.004303757,0.004267493,0.004262346,0.004257199,0.004252052,0.004246905,0.004241758,0.004236844,0.004231931,0.004227017,0.004222103,0.004217189,0.004212153,0.004207117,0.004202081,0.004197045,0.004192009,0.004190207,0.004188404,0.004186602,0.004184799,0.004182997,0.004180534,0.004178071,0.004175607,0.004173144,0.004170681,0.004185012,0.004199342,0.004213673,0.004228004,0.004242334,0.0042701,0.004297867,0.004325633,0.004353399,0.004381165,0.004401444,0.004421724,0.004442003,0.004462283,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562,0.004482562
bel,biomass,1A4b_Residential,0.002385007,0.002385114,0.002384972,0.002384995,0.002385,0.002384922,0.00238501,0.002384975,0.002384935,0.002385014,0.00238517,0.002385009,0.002385199,0.00238484,0.00238519,0.00238507,0.002384975,0.00238479,0.002385077,0.002384991,0.002385023,0.002384954,0.002384825,0.002384844,0.002384864,0.002384884,0.002384904,0.002384924,0.002384962,0.002385,0.002385038,0.002385076,0.002385114,0.002385075,0.002385035,0.002384996,0.002384956,0.002384917,0.002384683,0.00238445,0.002384216,0.002383983,0.002383749,0.002383808,0.002383867,0.002383926,0.002383985,0.002384045,0.002383879,0.002383713,0.002383548,0.002383382,0.002383217,0.002383296,0.002383375,0.002383454,0.002383533,0.002383613,0.002384109,0.002384606,0.002385102,0.002385599,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095,0.002386095
ben,biomass,1A4b_Residential,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.004708668,0.0047048,0.004700932,0.004697064,0.004693196,0.004689328,0.004688489,0.00468765,0.004686811,0.004685972,0.004685133,0.004683888,0.004682642,0.004681396,0.00468015,0.004678905,0.004679202,0.004679499,0.004679796,0.004680093,0.00468039,0.004682708,0.004685026,0.004687344,0.004689661,0.004691979,0.004693225,0.004694471,0.004695716,0.004696962,0.004698208,0.004699667,0.004701125,0.004702584,0.004704043,0.004705502,0.004710225,0.004714948,0.004719671,0.004724395,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118,0.004729118
bfa,biomass,1A4b_Residential,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004765807,0.004761459,0.004757111,0.004752763,0.004748415,0.004744067,0.004739856,0.004735646,0.004731435,0.004727225,0.004723014,0.004718807,0.0047146,0.004710393,0.004706186,0.004701979,0.004698302,0.004694625,0.004690947,0.00468727,0.004683593,0.004678498,0.004673404,0.00466831,0.004663216,0.004658121,0.004656716,0.00465531,0.004653904,0.004652499,0.004651093,0.004649415,0.004647738,0.004646061,0.004644383,0.004642706,0.004641699,0.004640692,0.004639685,0.004638678,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671,0.004637671
bgd,biomass,1A4b_Residential,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003676959,0.003619774,0.003562588,0.003505403,0.003448218,0.003391032,0.003398826,0.00340662,0.003414413,0.003422207,0.003430001,0.003439174,0.003448347,0.00345752,0.003466693,0.003475866,0.003484703,0.003493541,0.003502378,0.003511215,0.003520052,0.003528786,0.00353752,0.003546254,0.003554987,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721,0.003563721
bgr,biomass,1A4b_Residential,0.005379001,0.005378944,0.005378467,0.005378717,0.005378904,0.005378551,0.005378888,0.005378737,0.0053789,0.005378619,0.005378828,0.005378744,0.005378967,0.005378635,0.005378759,0.005378662,0.005378846,0.005378669,0.005378797,0.005378844,0.005378981,0.005378916,0.00537866,0.005378632,0.005378604,0.005378575,0.005378547,0.005378519,0.005378516,0.005378512,0.005378509,0.005378506,0.005378503,0.005378519,0.005378535,0.005378552,0.005378568,0.005378584,0.005378635,0.005378685,0.005378735,0.005378785,0.005378835,0.005378838,0.00537884,0.005378843,0.005378845,0.005378847,0.005378825,0.005378803,0.00537878,0.005378758,0.005378736,0.005378781,0.005378825,0.00537887,0.005378915,0.005378959,0.005379041,0.005379124,0.005379206,0.005379288,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937,0.00537937
bih,biomass,1A4b_Residential,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378813,0.005378562,0.005378312,0.005378061,0.005377811,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756,0.00537756
blr,biomass,1A4b_Residential,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378601,0.005378627,0.005378653,0.005378679,0.005378705,0.00537873,0.00537875,0.00537877,0.00537879,0.005378811,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831,0.005378831
bol,biomass,1A4b_Residential,0.00460441,0.004599746,0.00460199,0.004604141,0.004602544,0.004604905,0.004603659,0.004604478,0.004603581,0.00461619,0.004613807,0.00461589,0.004610287,0.004613785,0.004614759,0.004610656,0.004613153,0.004612049,0.004611075,0.004613664,0.004612322,0.004614362,0.004611634,0.004612011,0.004612389,0.004612767,0.004613145,0.004613523,0.004613453,0.004613384,0.004613315,0.004613245,0.004613176,0.004613185,0.004613195,0.004613204,0.004613213,0.004613223,0.004613096,0.004612969,0.004612842,0.004612715,0.004612588,0.004612648,0.004612708,0.004612767,0.004612827,0.004612887,0.004586102,0.004559317,0.004532532,0.004505747,0.004478962,0.004463383,0.004447803,0.004432224,0.004416645,0.004401065,0.004400646,0.004400226,0.004399806,0.004399386,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966,0.004398966
bra,biomass,1A4b_Residential,0.004733522,0.00471947,0.004732194,0.004718405,0.004727594,0.004732726,0.004732001,0.004729949,0.004720896,0.004712537,0.004702896,0.004703652,0.00470431,0.004700366,0.004695023,0.004689659,0.004684789,0.004683295,0.004681804,0.004667722,0.004653953,0.004636988,0.004620513,0.00461656,0.004612606,0.004608652,0.004604699,0.004600745,0.004594039,0.004587332,0.004580626,0.004573919,0.004567213,0.004567283,0.004567354,0.004567424,0.004567495,0.004567565,0.004523516,0.004479467,0.004435418,0.004391369,0.00434732,0.004263767,0.004180213,0.00409666,0.004013107,0.003929553,0.003865997,0.003802441,0.003738884,0.003675328,0.003611772,0.003569326,0.003526881,0.003484435,0.00344199,0.003399544,0.00346349,0.003527437,0.003591383,0.003655329,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276,0.003719276
brn,biomass,1A4b_Residential,0.004919355,0.004926471,0.004932432,0.004938272,0.00490566,0.004906542,0.004911504,0.004913043,0.004930876,0.004908425,0.004923547,0.004907407,0.004918794,0.004907407,0.004916512,0.00491256,0.004910314,0.004905482,0.00491242,0.004913043,0.004911009,0.00490877,0.004908616,0.004908456,0.004908295,0.004908135,0.004907974,0.004907814,0.004908188,0.004908561,0.004908935,0.004909308,0.004909682,0.004909683,0.004909684,0.004909686,0.004909687,0.004909688,0.004909732,0.004909777,0.004909821,0.004909866,0.00490991,0.004909813,0.004909716,0.004909619,0.004909523,0.004909426,0.004909483,0.004909539,0.004909596,0.004909653,0.00490971,0.004909546,0.004909383,0.00490922,0.004909057,0.004908894,0.004909067,0.00490924,0.004909413,0.004909586,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759,0.004909759
btn,biomass,1A4b_Residential,0.004864865,0.004864865,0.004864865,0.004807692,0.004797297,0.00478673,0.004816054,0.0048,0.004809287,0.004807468,0.004802632,0.0048012,0.00480137,0.004806595,0.004803288,0.004805052,0.004804728,0.004805687,0.004805422,0.00480476,0.004802403,0.004803688,0.00480315,0.004803419,0.004803688,0.004803958,0.004804227,0.004804497,0.00480445,0.004804403,0.004804356,0.004804309,0.004804263,0.004804248,0.004804233,0.004804218,0.004804203,0.004804188,0.004804013,0.004803839,0.004803665,0.004803491,0.004803316,0.004803414,0.004803512,0.00480361,0.004803707,0.004803805,0.004803684,0.004803562,0.004803441,0.004803319,0.004803198,0.004803021,0.004802845,0.004802668,0.004802491,0.004802314,0.004802477,0.00480264,0.004802802,0.004802965,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128,0.004803128
bwa,biomass,1A4b_Residential,0.00478125,0.004777778,0.004780488,0.004765957,0.004777778,0.004770492,0.004771429,0.004772152,0.004777778,0.004776699,0.004778689,0.004776978,0.004778481,0.004777778,0.00477451,0.004774892,0.004775665,0.00477592,0.004775811,0.004776623,0.004776398,0.004775629,0.00477518,0.004775463,0.004775746,0.004776029,0.004776313,0.004776596,0.004776533,0.00477647,0.004776406,0.004776343,0.00477628,0.00477618,0.00477608,0.00477598,0.00477588,0.004775779,0.004775899,0.004776018,0.004776137,0.004776257,0.004776376,0.004776395,0.004776414,0.004776433,0.004776452,0.004776471,0.00477634,0.00477621,0.004776079,0.004775949,0.004775819,0.004775837,0.004775856,0.004775875,0.004775894,0.004775912,0.004775887,0.004775861,0.004775836,0.00477581,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785,0.004775785
caf,biomass,1A4b_Residential,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004603502,0.004602348,0.004601194,0.004600041,0.004598887,0.004597734,0.004596005,0.004594275,0.004592546,0.004590817,0.004589088,0.004588222,0.004587356,0.00458649,0.004585625,0.004584759,0.004602331,0.004619903,0.004637475,0.004655047,0.004672619,0.004673198,0.004673777,0.004674356,0.004674935,0.004675514,0.004676063,0.004676611,0.004677159,0.004677707,0.004678256,0.004678293,0.004678329,0.004678366,0.004678403,0.00467844,0.004679748,0.004681057,0.004682366,0.004683675,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983,0.004684983
can,biomass,1A4b_Residential,0.005926478,0.005926475,0.00592652,0.005926499,0.00592652,0.005926499,0.005926497,0.005926513,0.005926492,0.005926482,0.005926519,0.005926509,0.005926506,0.005926499,0.005926485,0.005926489,0.005926513,0.005926516,0.005926505,0.005926504,0.005926497,0.005926504,0.005926484,0.005926481,0.005926478,0.005926475,0.005926472,0.005926468,0.005926471,0.005926473,0.005926475,0.005926478,0.00592648,0.005926485,0.00592649,0.005926495,0.0059265,0.005926505,0.005926524,0.005926543,0.005926563,0.005926582,0.005926601,0.005926551,0.005926502,0.005926452,0.005926402,0.005926353,0.005926403,0.005926454,0.005926504,0.005926555,0.005926606,0.005926577,0.005926549,0.005926521,0.005926492,0.005926464,0.005926508,0.005926551,0.005926594,0.005926638,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681,0.005926681
che,biomass,1A4b_Residential,0.002384664,0.002385049,0.002384673,0.002385166,0.002385369,0.002385171,0.002385029,0.002384757,0.002384806,0.002384919,0.002384925,0.002384886,0.002384977,0.002385003,0.002385126,0.002384872,0.002385072,0.002385052,0.002384842,0.002385104,0.002384796,0.00238499,0.002385078,0.002384952,0.002384827,0.002384701,0.002384575,0.00238445,0.002384331,0.002384212,0.002384093,0.002383974,0.002383855,0.002384056,0.002384258,0.002384459,0.002384661,0.002384862,0.002384767,0.002384672,0.002384578,0.002384483,0.002384388,0.002384529,0.002384671,0.002384812,0.002384953,0.002385095,0.002385031,0.002384967,0.002384903,0.002384839,0.002384775,0.002384736,0.002384697,0.002384658,0.002384619,0.00238458,0.002384721,0.002384863,0.002385004,0.002385146,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288,0.002385288
chl,biomass,1A4b_Residential,0.004776045,0.004776222,0.004775749,0.00477569,0.004775854,0.004775869,0.004776195,0.004775826,0.004775997,0.004775975,0.004776163,0.004776071,0.00477606,0.004775982,0.004776143,0.004775949,0.004776136,0.004775896,0.004776025,0.004776096,0.004776013,0.004775991,0.004775976,0.004776001,0.004776025,0.00477605,0.004776075,0.004776099,0.00477609,0.004776081,0.004776072,0.004776063,0.004776054,0.004776025,0.004775997,0.004775968,0.004775939,0.004775911,0.004775931,0.004775951,0.004775971,0.004775991,0.004776011,0.004776013,0.004776015,0.004776017,0.004776019,0.004776021,0.004774855,0.004773689,0.004772523,0.004771357,0.004770192,0.004770453,0.004770714,0.004770976,0.004771237,0.004771498,0.004771566,0.004771634,0.004771701,0.004771769,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837,0.004771837
chn,biomass,1A4b_Residential,0.002689891,0.002690754,0.002691676,0.00269238,0.002693107,0.002693222,0.002692974,0.00269131,0.002689823,0.002685923,0.002683207,0.002685227,0.002687919,0.002685079,0.002684537,0.002688665,0.002690145,0.002694516,0.002696649,0.002700203,0.002713794,0.002716117,0.002715502,0.00271619,0.002716879,0.002717567,0.002718255,0.002718944,0.002718172,0.0027174,0.002716627,0.002715855,0.002715083,0.002714932,0.00271478,0.002714629,0.002714478,0.002714326,0.002709789,0.002705252,0.002700715,0.002696177,0.00269164,0.002690827,0.002690013,0.0026892,0.002688387,0.002687573,0.002687439,0.002687304,0.002687169,0.002687035,0.0026869,0.002670872,0.002654843,0.002638815,0.002622787,0.002606758,0.002602225,0.002597692,0.002593158,0.002588625,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092,0.002584092
civ,biomass,1A4b_Residential,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004529317,0.004527766,0.004526215,0.004524664,0.004523113,0.004521562,0.004518891,0.00451622,0.004513548,0.004510877,0.004508206,0.004506103,0.004503999,0.004501896,0.004499793,0.004497689,0.004494798,0.004491907,0.004489016,0.004486125,0.004483234,0.004450206,0.004417178,0.00438415,0.004351121,0.004318093,0.004326481,0.004334869,0.004343256,0.004351644,0.004360032,0.004343368,0.004326703,0.004310039,0.004293375,0.00427671,0.004253621,0.004230533,0.004207444,0.004184355,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266,0.004161266
cmr,biomass,1A4b_Residential,0.004776632,0.004775076,0.004776882,0.004776722,0.00477521,0.00477551,0.004776683,0.004776488,0.004775641,0.00477551,0.004776329,0.004776068,0.004775956,0.004776269,0.004776169,0.004775819,0.004775932,0.00477592,0.004775997,0.004766454,0.004766893,0.004763985,0.004761388,0.004760751,0.004760115,0.004759478,0.004758841,0.004758204,0.004755411,0.004752617,0.004749823,0.00474703,0.004744236,0.004732084,0.004719932,0.00470778,0.004695628,0.004683476,0.004675147,0.004666818,0.004658489,0.004650159,0.00464183,0.004529918,0.004418006,0.004306094,0.004194182,0.00408227,0.004209244,0.004336217,0.00446319,0.004590163,0.004717136,0.004714283,0.004711429,0.004708576,0.004705722,0.004702869,0.004699499,0.004696129,0.004692759,0.004689389,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018,0.004686018
